EngagementID,CustomerID,ProductID,Date,Views,Clicks,Likes,Duration,CampaignID,Converted
E06147,C0351,P007,2023-10-08,1,0,0,158,CAMP_016,0
E06148,C1323,P026,2023-10-08,7,0,0,111,CAMP_020,0
E06149,C1930,P014,2023-10-08,10,2,1,367,CAMP_016,0
E06150,C1183,P026,2023-10-08,9,2,1,151,CAMP_015,0
E06151,C0487,P006,2023-10-08,4,3,1,180,CAMP_002,0
E06152,C0842,P030,2023-10-08,11,0,0,374,CAMP_012,0
E06153,C0984,P004,2023-10-08,12,0,0,21,CAMP_004,0
E06154,C1761,P006,2023-10-08,7,0,0,64,CAMP_011,0
E06155,C1550,P003,2023-10-08,9,3,1,511,CAMP_002,0
E06156,C1379,P023,2023-10-08,1,0,0,334,CAMP_006,0
E06157,C0621,P006,2023-10-08,12,0,0,506,CAMP_017,0
E06158,C0930,P003,2023-10-08,10,0,0,325,CAMP_019,0
E06159,C0401,P001,2023-10-08,9,0,0,181,CAMP_009,0
E06160,C1429,P028,2023-10-09,4,0,0,399,CAMP_005,0
E06161,C1120,P026,2023-10-09,12,0,0,590,CAMP_014,0
E06162,C1731,P021,2023-10-09,8,2,0,287,CAMP_016,0
E06163,C0570,P026,2023-10-09,3,3,0,330,CAMP_001,1
E06164,C0975,P018,2023-10-09,2,0,0,93,CAMP_020,0
E06165,C0392,P023,2023-10-09,13,4,1,97,CAMP_003,1
E06166,C0352,P029,2023-10-09,12,0,0,157,CAMP_010,0
E06167,C0806,P023,2023-10-09,8,0,0,545,CAMP_015,0
E06168,C1690,P004,2023-10-09,8,0,0,337,CAMP_003,0
E06169,C0576,P006,2023-10-09,3,4,0,107,CAMP_001,0
E06170,C1694,P017,2023-10-09,13,1,0,223,CAMP_013,1
E06171,C0777,P018,2023-10-09,8,3,0,320,CAMP_015,0
E06172,C0633,P006,2023-10-09,11,1,1,381,CAMP_010,0
E06173,C1312,P002,2023-10-09,11,0,0,487,CAMP_003,0
E06174,C0523,P012,2023-10-09,6,1,0,192,CAMP_018,0
E06175,C0726,P012,2023-10-09,10,2,1,207,CAMP_019,1
E06176,C0162,P027,2023-10-09,9,3,1,342,CAMP_005,0
E06177,C1641,P004,2023-10-09,10,0,0,419,CAMP_010,0
E06178,C1938,P016,2023-10-09,13,0,0,366,CAMP_016,0
E06179,C0659,P020,2023-10-09,6,1,0,100,CAMP_020,0
E06180,C1206,P010,2023-10-09,8,0,0,184,CAMP_018,0
E06181,C0850,P025,2023-10-09,2,0,0,407,CAMP_008,0
E06182,C1573,P010,2023-10-10,1,3,0,273,CAMP_013,0
E06183,C0082,P007,2023-10-10,10,0,0,500,CAMP_008,0
E06184,C0524,P014,2023-10-10,10,0,0,536,CAMP_013,0
E06185,C0004,P007,2023-10-10,2,1,1,182,CAMP_012,0
E06186,C0495,P012,2023-10-10,12,0,0,182,CAMP_013,0
E06187,C1579,P011,2023-10-10,4,5,1,268,CAMP_017,1
E06188,C1947,P017,2023-10-10,10,1,1,374,CAMP_015,0
E06189,C1075,P011,2023-10-10,9,3,0,404,CAMP_009,1
E06190,C1285,P021,2023-10-10,7,0,0,18,CAMP_020,0
E06191,C1158,P003,2023-10-10,9,0,0,269,CAMP_004,0
E06192,C1997,P019,2023-10-10,9,4,0,122,CAMP_012,1
E06193,C1623,P022,2023-10-10,9,3,0,484,CAMP_004,0
E06194,C1386,P004,2023-10-10,8,0,0,488,CAMP_013,0
E06195,C0568,P008,2023-10-10,6,4,1,187,CAMP_003,0
E06196,C1241,P014,2023-10-10,14,2,0,513,CAMP_005,1
E06197,C0878,P020,2023-10-10,11,4,0,491,CAMP_013,0
E06198,C1092,P024,2023-10-10,10,2,1,437,CAMP_014,0
E06199,C1012,P014,2023-10-10,7,2,1,526,CAMP_008,0
E06200,C1015,P028,2023-10-10,2,2,1,194,CAMP_011,0
E06201,C0864,P016,2023-10-10,11,3,1,590,CAMP_008,0
E06202,C1580,P015,2023-10-10,1,0,0,385,CAMP_012,0
E06203,C1167,P012,2023-10-11,13,5,1,455,CAMP_011,0
E06204,C1370,P016,2023-10-11,5,0,0,21,CAMP_017,0
E06205,C1578,P020,2023-10-11,8,5,0,206,CAMP_013,0
E06206,C1675,P019,2023-10-11,3,0,0,575,CAMP_004,0
E06207,C1609,P005,2023-10-11,7,0,0,494,CAMP_013,0
E06208,C0779,P012,2023-10-11,5,2,1,345,CAMP_009,0
E06209,C1218,P029,2023-10-11,12,0,0,338,CAMP_014,0
E06210,C1005,P005,2023-10-11,10,0,0,426,CAMP_012,0
E06211,C1691,P010,2023-10-11,13,4,1,522,CAMP_013,0
E06212,C1270,P026,2023-10-11,8,0,0,146,CAMP_008,0
E06213,C0314,P017,2023-10-11,6,1,1,283,CAMP_005,1
E06214,C0730,P015,2023-10-11,6,1,1,367,CAMP_011,0
E06215,C1992,P008,2023-10-11,7,0,0,471,CAMP_020,0
E06216,C0384,P008,2023-10-11,7,2,0,240,CAMP_006,0
E06217,C1789,P008,2023-10-11,4,0,0,240,CAMP_007,0
E06218,C1813,P030,2023-10-11,10,0,0,124,CAMP_015,0
E06219,C0277,P010,2023-10-11,12,0,0,524,CAMP_005,0
E06220,C1096,P020,2023-10-11,10,0,0,121,CAMP_009,0
E06221,C1153,P013,2023-10-11,10,0,0,155,CAMP_020,0
E06222,C1382,P030,2023-10-11,13,5,0,358,CAMP_019,0
E06223,C0698,P016,2023-10-11,8,3,1,45,CAMP_005,0
E06224,C1549,P009,2023-10-11,6,0,0,217,CAMP_013,0
E06225,C1865,P016,2023-10-12,11,0,0,13,CAMP_012,0
E06226,C1244,P010,2023-10-12,13,0,0,129,CAMP_005,0
E06227,C1030,P003,2023-10-12,8,0,0,118,CAMP_007,0
E06228,C0751,P023,2023-10-12,7,5,0,87,CAMP_003,0
E06229,C0983,P022,2023-10-12,1,0,0,538,CAMP_013,0
E06230,C0624,P025,2023-10-12,4,0,0,58,CAMP_011,0
E06231,C0228,P028,2023-10-12,7,0,0,118,CAMP_010,0
E06232,C1978,P014,2023-10-12,9,5,0,489,CAMP_009,0
E06233,C0017,P013,2023-10-12,2,0,0,381,CAMP_006,0
E06234,C1609,P004,2023-10-12,5,3,0,531,CAMP_014,1
E06235,C0012,P004,2023-10-12,9,0,0,385,CAMP_010,0
E06236,C1622,P006,2023-10-12,9,4,0,132,CAMP_017,0
E06237,C1523,P024,2023-10-12,6,3,1,597,CAMP_002,1
E06238,C0692,P019,2023-10-12,7,5,0,99,CAMP_002,1
E06239,C1658,P011,2023-10-12,9,2,1,158,CAMP_004,0
E06240,C1740,P008,2023-10-12,14,0,0,10,CAMP_007,0
E06241,C1526,P014,2023-10-12,14,1,1,429,CAMP_020,0
E06242,C0070,P008,2023-10-12,10,0,0,527,CAMP_004,0
E06243,C0108,P030,2023-10-12,8,0,0,376,CAMP_008,0
E06244,C0201,P014,2023-10-12,14,2,0,155,CAMP_014,0
E06245,C1076,P023,2023-10-12,10,0,0,241,CAMP_020,0
E06246,C1573,P007,2023-10-12,6,0,0,478,CAMP_003,0
E06247,C0629,P021,2023-10-13,6,0,0,221,CAMP_011,0
E06248,C1283,P018,2023-10-13,7,0,0,115,CAMP_003,0
E06249,C1506,P012,2023-10-13,7,4,1,274,CAMP_005,0
E06250,C1288,P014,2023-10-13,2,0,0,267,CAMP_016,0
E06251,C0906,P015,2023-10-13,9,5,0,355,CAMP_011,1
E06252,C0303,P018,2023-10-13,4,0,0,220,CAMP_001,0
E06253,C0937,P029,2023-10-13,13,0,0,92,CAMP_009,0
E06254,C0576,P012,2023-10-13,13,1,1,92,CAMP_005,0
E06255,C1578,P010,2023-10-13,10,0,0,358,CAMP_020,0
E06256,C0555,P012,2023-10-13,9,5,0,304,CAMP_011,0
E06257,C0125,P008,2023-10-13,12,5,0,197,CAMP_002,0
E06258,C1929,P027,2023-10-13,11,0,0,427,CAMP_010,0
E06259,C1294,P006,2023-10-13,10,0,0,593,CAMP_005,0
E06260,C0859,P024,2023-10-13,3,5,0,293,CAMP_017,1
E06261,C0745,P019,2023-10-13,5,2,1,340,CAMP_012,0
E06262,C0480,P001,2023-10-13,5,0,0,485,CAMP_003,0
E06263,C0132,P013,2023-10-13,7,3,1,489,CAMP_007,0
E06264,C1026,P022,2023-10-13,12,2,1,50,CAMP_011,0
E06265,C0115,P016,2023-10-13,4,0,0,81,CAMP_011,0
E06266,C0481,P018,2023-10-13,11,0,0,504,CAMP_012,0
E06267,C0981,P012,2023-10-13,13,5,0,318,CAMP_005,0
E06268,C1025,P025,2023-10-13,12,0,0,388,CAMP_010,0
E06269,C0331,P005,2023-10-14,4,5,0,276,CAMP_012,1
E06270,C1601,P021,2023-10-14,13,2,0,248,CAMP_014,0
E06271,C0942,P013,2023-10-14,13,0,0,14,CAMP_001,0
E06272,C0955,P026,2023-10-14,1,0,0,121,CAMP_014,0
E06273,C1995,P008,2023-10-14,6,2,0,327,CAMP_007,0
E06274,C1661,P006,2023-10-14,4,5,0,56,CAMP_010,0
E06275,C0768,P003,2023-10-14,11,1,1,302,CAMP_012,0
E06276,C0391,P025,2023-10-14,10,1,1,376,CAMP_006,1
E06277,C0834,P026,2023-10-14,10,0,0,35,CAMP_016,0
E06278,C0143,P020,2023-10-14,5,0,0,224,CAMP_010,0
E06279,C0328,P026,2023-10-14,14,0,0,308,CAMP_020,0
E06280,C1782,P004,2023-10-14,11,0,0,70,CAMP_012,0
E06281,C0628,P012,2023-10-14,9,0,0,431,CAMP_010,0
E06282,C0377,P013,2023-10-14,4,5,1,393,CAMP_010,0
E06283,C1839,P002,2023-10-14,1,0,0,425,CAMP_011,0
E06284,C0090,P019,2023-10-14,11,0,0,585,CAMP_009,0
E06285,C0808,P004,2023-10-14,9,4,1,409,CAMP_009,0
E06286,C1021,P023,2023-10-14,5,0,0,186,CAMP_012,0
E06287,C1066,P013,2023-10-14,10,0,0,102,CAMP_002,0
E06288,C1971,P019,2023-10-14,13,2,1,517,CAMP_014,0
E06289,C1059,P008,2023-10-14,12,4,1,536,CAMP_009,0
E06290,C1012,P008,2023-10-14,13,0,0,285,CAMP_018,0
E06291,C1518,P016,2023-10-15,11,0,0,543,CAMP_013,0
E06292,C0553,P026,2023-10-15,7,0,0,192,CAMP_016,0
E06293,C1877,P011,2023-10-15,3,2,1,421,CAMP_013,0
E06294,C0124,P018,2023-10-15,4,0,0,40,CAMP_008,0
E06295,C0057,P004,2023-10-15,12,2,0,224,CAMP_012,0
E06296,C0806,P024,2023-10-15,10,3,1,361,CAMP_019,1
E06297,C1480,P001,2023-10-15,9,2,1,221,CAMP_010,0
E06298,C0235,P001,2023-10-15,10,0,0,194,CAMP_002,0
E06299,C0608,P030,2023-10-15,13,3,0,596,CAMP_015,0
E06300,C0392,P014,2023-10-15,1,4,0,180,CAMP_017,0
E06301,C1516,P004,2023-10-15,12,2,0,241,CAMP_006,0
E06302,C0970,P011,2023-10-15,11,3,0,83,CAMP_003,1
E06303,C1855,P018,2023-10-15,5,4,1,262,CAMP_011,1
E06304,C1367,P016,2023-10-15,8,0,0,307,CAMP_005,0
E06305,C1668,P017,2023-10-15,10,0,0,83,CAMP_013,0
E06306,C1200,P024,2023-10-15,7,0,0,443,CAMP_016,0
E06307,C0052,P002,2023-10-15,14,0,0,208,CAMP_010,0
E06308,C1574,P004,2023-10-15,14,2,0,93,CAMP_013,1
E06309,C1502,P003,2023-10-15,4,0,0,226,CAMP_011,0
E06310,C0489,P015,2023-10-15,7,5,0,470,CAMP_016,0
E06311,C1879,P002,2023-10-15,1,0,0,246,CAMP_006,0
E06312,C0005,P024,2023-10-15,6,0,0,470,CAMP_001,0
E06313,C1749,P019,2023-10-16,9,0,0,520,CAMP_008,0
E06314,C0632,P009,2023-10-16,3,4,0,267,CAMP_020,0
E06315,C1862,P010,2023-10-16,4,5,0,238,CAMP_017,0
E06316,C1905,P021,2023-10-16,8,1,1,307,CAMP_010,0
E06317,C1233,P025,2023-10-16,12,0,0,514,CAMP_002,0
E06318,C0217,P019,2023-10-16,5,0,0,449,CAMP_019,0
E06319,C0536,P028,2023-10-16,5,0,0,594,CAMP_006,0
E06320,C1366,P005,2023-10-16,1,4,1,182,CAMP_002,1
E06321,C1741,P014,2023-10-16,6,0,0,171,CAMP_018,0
E06322,C1425,P010,2023-10-16,14,0,0,462,CAMP_014,0
E06323,C1486,P016,2023-10-16,2,1,0,29,CAMP_006,0
E06324,C0738,P006,2023-10-16,1,3,1,81,CAMP_012,1
E06325,C0730,P025,2023-10-16,6,0,0,591,CAMP_020,0
E06326,C1235,P008,2023-10-16,5,0,0,411,CAMP_008,0
E06327,C1050,P002,2023-10-16,13,3,1,453,CAMP_003,0
E06328,C1276,P018,2023-10-16,5,3,0,382,CAMP_005,1
E06329,C0003,P029,2023-10-16,9,0,0,317,CAMP_017,0
E06330,C1026,P021,2023-10-16,12,3,1,546,CAMP_020,0
E06331,C1628,P021,2023-10-16,10,3,1,587,CAMP_005,0
E06332,C1026,P021,2023-10-16,10,0,0,293,CAMP_014,0
E06333,C0150,P020,2023-10-16,13,0,0,499,CAMP_020,0
E06334,C1607,P008,2023-10-16,3,0,0,354,CAMP_014,0
E06335,C0004,P027,2023-10-17,1,0,0,285,CAMP_009,0
E06336,C1521,P005,2023-10-17,14,0,0,335,CAMP_008,0
E06337,C1574,P017,2023-10-17,14,0,0,558,CAMP_011,0
E06338,C1895,P016,2023-10-17,8,0,0,25,CAMP_018,0
E06339,C0468,P026,2023-10-17,12,4,0,192,CAMP_009,0
E06340,C0070,P030,2023-10-17,5,2,0,202,CAMP_002,0
E06341,C0201,P005,2023-10-17,11,5,0,23,CAMP_002,0
E06342,C0308,P017,2023-10-17,5,0,0,33,CAMP_006,0
E06343,C1276,P004,2023-10-17,8,0,0,245,CAMP_006,0
E06344,C1311,P001,2023-10-17,8,1,1,512,CAMP_011,0
E06345,C0922,P022,2023-10-17,11,3,1,264,CAMP_010,0
E06346,C0292,P006,2023-10-17,2,5,1,386,CAMP_013,0
E06347,C1178,P001,2023-10-17,3,5,1,324,CAMP_019,0
E06348,C0924,P028,2023-10-17,10,0,0,316,CAMP_002,0
E06349,C1157,P024,2023-10-17,10,0,0,118,CAMP_020,0
E06350,C0883,P030,2023-10-17,1,2,1,284,CAMP_014,1
E06351,C0586,P004,2023-10-17,3,4,0,327,CAMP_001,1
E06352,C1298,P002,2023-10-17,12,5,0,254,CAMP_012,1
E06353,C1807,P013,2023-10-17,4,0,0,431,CAMP_018,0
E06354,C1721,P014,2023-10-17,11,0,0,140,CAMP_016,0
E06355,C0509,P017,2023-10-17,7,0,0,434,CAMP_005,0
E06356,C1377,P011,2023-10-17,9,0,0,154,CAMP_019,0
E06357,C0005,P003,2023-10-18,12,0,0,352,CAMP_014,0
E06358,C0293,P007,2023-10-18,5,0,0,228,CAMP_011,0
E06359,C0360,P010,2023-10-18,12,0,0,594,CAMP_017,0
E06360,C1622,P011,2023-10-18,1,5,0,206,CAMP_015,0
E06361,C0214,P010,2023-10-18,2,0,0,87,CAMP_016,0
E06362,C1430,P008,2023-10-18,10,0,0,380,CAMP_014,0
E06363,C1460,P005,2023-10-18,2,0,0,104,CAMP_017,0
E06364,C1039,P023,2023-10-18,9,5,1,398,CAMP_004,0
E06365,C1297,P002,2023-10-18,10,2,0,524,CAMP_014,0
E06366,C0563,P028,2023-10-18,7,1,1,56,CAMP_004,0
E06367,C0765,P028,2023-10-18,2,5,1,167,CAMP_003,1
E06368,C0045,P015,2023-10-18,1,0,0,280,CAMP_004,0
E06369,C0703,P016,2023-10-18,5,0,0,431,CAMP_006,0
E06370,C0634,P004,2023-10-18,12,0,0,37,CAMP_004,0
E06371,C1436,P022,2023-10-18,1,0,0,186,CAMP_007,0
E06372,C1211,P028,2023-10-18,9,0,0,96,CAMP_007,0
E06373,C1750,P028,2023-10-18,3,0,0,596,CAMP_018,0
E06374,C0661,P016,2023-10-18,2,5,0,277,CAMP_012,0
E06375,C1194,P012,2023-10-18,14,0,0,63,CAMP_016,0
E06376,C0721,P028,2023-10-18,13,5,0,92,CAMP_006,0
E06377,C1989,P014,2023-10-18,6,0,0,553,CAMP_005,0
E06378,C0594,P012,2023-10-18,3,0,0,394,CAMP_010,0
E06379,C1425,P028,2023-10-19,5,0,0,532,CAMP_017,0
E06380,C1732,P021,2023-10-19,10,4,1,232,CAMP_003,0
E06381,C0246,P016,2023-10-19,14,4,1,576,CAMP_009,0
E06382,C1927,P016,2023-10-19,8,5,1,295,CAMP_010,1
E06383,C0857,P022,2023-10-19,10,0,0,589,CAMP_010,0
E06384,C1893,P012,2023-10-19,2,0,0,453,CAMP_006,0
E06385,C0552,P002,2023-10-19,12,5,0,98,CAMP_004,0
E06386,C1704,P023,2023-10-19,13,0,0,538,CAMP_011,0
E06387,C0043,P024,2023-10-19,5,3,0,170,CAMP_020,1
E06388,C0841,P029,2023-10-19,11,0,0,167,CAMP_009,0
E06389,C1747,P014,2023-10-19,8,3,0,278,CAMP_012,0
E06390,C0179,P011,2023-10-19,1,2,0,389,CAMP_010,0
E06391,C1481,P009,2023-10-19,10,0,0,41,CAMP_006,0
E06392,C0535,P022,2023-10-19,10,0,0,96,CAMP_013,0
E06393,C0607,P007,2023-10-19,14,4,0,102,CAMP_005,0
E06394,C0672,P029,2023-10-19,11,0,0,519,CAMP_004,0
E06395,C1268,P012,2023-10-19,13,0,0,525,CAMP_003,0
E06396,C0927,P029,2023-10-19,12,0,0,98,CAMP_005,0
E06397,C0017,P017,2023-10-19,13,0,0,163,CAMP_018,0
E06398,C1136,P009,2023-10-19,12,0,0,167,CAMP_003,0
E06399,C1639,P006,2023-10-19,4,0,0,427,CAMP_005,0
E06400,C0826,P012,2023-10-19,5,0,0,262,CAMP_009,0
E06401,C1622,P020,2023-10-20,14,0,0,298,CAMP_006,0
E06402,C0547,P010,2023-10-20,10,0,0,168,CAMP_015,0
E06403,C1054,P009,2023-10-20,12,0,0,321,CAMP_018,0
E06404,C1216,P012,2023-10-20,14,0,0,583,CAMP_008,0
E06405,C0437,P001,2023-10-20,11,1,0,590,CAMP_012,0
E06406,C0179,P002,2023-10-20,3,0,0,444,CAMP_006,0
E06407,C0616,P019,2023-10-20,12,0,0,363,CAMP_008,0
E06408,C0677,P001,2023-10-20,2,5,1,274,CAMP_015,0
E06409,C1498,P016,2023-10-20,12,1,1,17,CAMP_016,1
E06410,C0634,P016,2023-10-20,3,0,0,116,CAMP_005,0
E06411,C1158,P018,2023-10-20,11,0,0,78,CAMP_011,0
E06412,C0802,P018,2023-10-20,5,1,0,449,CAMP_017,0
E06413,C0312,P023,2023-10-20,7,2,0,147,CAMP_013,0
E06414,C1760,P026,2023-10-20,2,0,0,367,CAMP_020,0
E06415,C0025,P013,2023-10-20,13,4,0,529,CAMP_016,0
E06416,C0371,P022,2023-10-20,14,0,0,77,CAMP_018,0
E06417,C0525,P012,2023-10-20,7,0,0,155,CAMP_013,0
E06418,C1343,P009,2023-10-20,6,0,0,259,CAMP_003,0
E06419,C0230,P030,2023-10-20,14,4,1,393,CAMP_003,0
E06420,C1126,P005,2023-10-20,7,5,0,477,CAMP_006,0
E06421,C1474,P009,2023-10-20,7,0,0,520,CAMP_015,0
E06422,C0378,P030,2023-10-20,9,0,0,503,CAMP_019,0
E06423,C0888,P013,2023-10-21,7,4,1,524,CAMP_003,1
E06424,C1925,P016,2023-10-21,14,4,0,373,CAMP_003,1
E06425,C1227,P028,2023-10-21,12,0,0,408,CAMP_003,0
E06426,C1291,P010,2023-10-21,13,0,0,129,CAMP_018,0
E06427,C0462,P030,2023-10-21,6,0,0,64,CAMP_008,0
E06428,C0365,P016,2023-10-21,10,4,1,79,CAMP_016,0
E06429,C1758,P014,2023-10-21,8,1,0,503,CAMP_003,0
E06430,C0104,P025,2023-10-21,7,3,1,365,CAMP_011,0
E06431,C1135,P002,2023-10-21,6,2,1,477,CAMP_016,0
E06432,C0428,P028,2023-10-21,4,0,0,297,CAMP_002,0
E06433,C0469,P025,2023-10-21,7,0,0,246,CAMP_001,0
E06434,C1015,P019,2023-10-21,12,2,1,227,CAMP_008,0
E06435,C1605,P011,2023-10-21,8,0,0,537,CAMP_012,0
E06436,C0870,P019,2023-10-21,8,0,0,279,CAMP_019,0
E06437,C0770,P028,2023-10-21,12,0,0,327,CAMP_018,0
E06438,C0680,P011,2023-10-21,12,0,0,273,CAMP_018,0
E06439,C0805,P014,2023-10-21,4,0,0,353,CAMP_011,0
E06440,C0886,P015,2023-10-21,10,0,0,486,CAMP_018,0
E06441,C0561,P025,2023-10-21,9,5,1,530,CAMP_006,0
E06442,C1274,P007,2023-10-21,3,2,0,51,CAMP_001,1
E06443,C1506,P015,2023-10-21,9,0,0,27,CAMP_009,0
E06444,C0331,P030,2023-10-21,3,0,0,219,CAMP_020,0
E06445,C1956,P027,2023-10-22,13,2,0,441,CAMP_016,1
E06446,C0587,P024,2023-10-22,7,0,0,339,CAMP_005,0
E06447,C0201,P023,2023-10-22,4,1,1,285,CAMP_019,0
E06448,C0454,P025,2023-10-22,5,0,0,431,CAMP_017,0
E06449,C1528,P008,2023-10-22,13,0,0,157,CAMP_008,0
E06450,C1570,P030,2023-10-22,3,0,0,59,CAMP_019,0
E06451,C0826,P004,2023-10-22,2,0,0,142,CAMP_018,0
E06452,C0111,P018,2023-10-22,12,0,0,594,CAMP_012,0
E06453,C1957,P014,2023-10-22,8,1,0,114,CAMP_016,0
E06454,C0864,P029,2023-10-22,14,0,0,301,CAMP_014,0
E06455,C1852,P027,2023-10-22,7,4,1,241,CAMP_004,0
E06456,C0908,P021,2023-10-22,7,0,0,110,CAMP_008,0
E06457,C1773,P018,2023-10-22,8,0,0,268,CAMP_012,0
E06458,C1568,P004,2023-10-22,13,0,0,301,CAMP_011,0
E06459,C1233,P030,2023-10-22,1,0,0,121,CAMP_013,0
E06460,C1668,P028,2023-10-22,12,0,0,54,CAMP_008,0
E06461,C1642,P002,2023-10-22,8,4,1,492,CAMP_018,0
E06462,C0033,P021,2023-10-22,10,0,0,166,CAMP_013,0
E06463,C0555,P006,2023-10-22,12,5,0,234,CAMP_004,0
E06464,C1904,P011,2023-10-22,14,5,1,82,CAMP_001,0
E06465,C0107,P001,2023-10-22,14,2,0,590,CAMP_010,0
E06466,C1289,P015,2023-10-23,5,0,0,181,CAMP_006,0
E06467,C0226,P012,2023-10-23,8,0,0,429,CAMP_011,0
E06468,C0487,P024,2023-10-23,9,3,0,423,CAMP_007,0
E06469,C0179,P018,2023-10-23,13,5,1,570,CAMP_010,0
E06470,C1246,P030,2023-10-23,2,0,0,245,CAMP_012,0
E06471,C1394,P005,2023-10-23,3,0,0,248,CAMP_006,0
E06472,C0637,P011,2023-10-23,6,0,0,389,CAMP_006,0
E06473,C0788,P024,2023-10-23,9,0,0,466,CAMP_004,0
E06474,C0167,P021,2023-10-23,14,0,0,525,CAMP_002,0
E06475,C0663,P019,2023-10-23,10,0,0,213,CAMP_007,0
E06476,C1577,P022,2023-10-23,10,0,0,428,CAMP_007,0
E06477,C0300,P001,2023-10-23,8,0,0,93,CAMP_002,0
E06478,C1405,P017,2023-10-23,14,4,0,223,CAMP_010,0
E06479,C0035,P008,2023-10-23,13,0,0,400,CAMP_014,0
E06480,C0407,P023,2023-10-23,6,0,0,368,CAMP_005,0
E06481,C1526,P016,2023-10-23,5,1,0,382,CAMP_020,0
E06482,C0314,P026,2023-10-23,14,0,0,583,CAMP_008,0
E06483,C0816,P026,2023-10-23,13,0,0,67,CAMP_020,0
E06484,C0743,P011,2023-10-23,3,0,0,446,CAMP_018,0
E06485,C0727,P027,2023-10-23,12,1,0,527,CAMP_005,0
E06486,C0826,P019,2023-10-23,4,0,0,95,CAMP_004,0
E06487,C1125,P024,2023-10-23,13,1,1,157,CAMP_019,1
E06488,C0569,P011,2023-10-24,13,5,0,585,CAMP_011,0
E06489,C1239,P015,2023-10-24,7,0,0,484,CAMP_005,0
E06490,C1959,P008,2023-10-24,7,0,0,144,CAMP_016,0
E06491,C1692,P030,2023-10-24,3,0,0,127,CAMP_009,0
E06492,C0576,P014,2023-10-24,4,0,0,545,CAMP_006,0
E06493,C0062,P001,2023-10-24,3,0,0,388,CAMP_008,0
E06494,C1875,P010,2023-10-24,2,0,0,273,CAMP_001,0
E06495,C0369,P007,2023-10-24,6,4,0,332,CAMP_001,0
E06496,C1392,P018,2023-10-24,7,0,0,20,CAMP_005,0
E06497,C1598,P012,2023-10-24,4,0,0,587,CAMP_018,0
E06498,C0094,P002,2023-10-24,5,0,0,272,CAMP_004,0
E06499,C1493,P018,2023-10-24,8,3,0,33,CAMP_016,0
E06500,C0984,P029,2023-10-24,9,4,1,150,CAMP_020,0
E06501,C1877,P021,2023-10-24,7,2,1,463,CAMP_019,1
E06502,C1050,P007,2023-10-24,10,0,0,240,CAMP_007,0
E06503,C1459,P020,2023-10-24,14,0,0,125,CAMP_015,0
E06504,C1145,P027,2023-10-24,1,0,0,289,CAMP_018,0
E06505,C0050,P012,2023-10-24,11,2,0,559,CAMP_009,0
E06506,C0883,P020,2023-10-24,14,2,1,208,CAMP_007,0
E06507,C0764,P025,2023-10-24,3,1,1,292,CAMP_001,0
E06508,C0036,P014,2023-10-24,11,1,0,295,CAMP_013,0
E06509,C1434,P010,2023-10-24,5,0,0,137,CAMP_004,0
E06510,C1313,P009,2023-10-25,3,0,0,216,CAMP_002,0
E06511,C1403,P023,2023-10-25,1,1,1,267,CAMP_010,0
E06512,C0100,P030,2023-10-25,2,5,0,520,CAMP_005,0
E06513,C1348,P015,2023-10-25,8,5,0,569,CAMP_003,0
E06514,C0329,P026,2023-10-25,7,1,1,73,CAMP_005,1
E06515,C1672,P020,2023-10-25,13,0,0,150,CAMP_011,0
E06516,C0706,P024,2023-10-25,10,0,0,116,CAMP_018,0
E06517,C0221,P010,2023-10-25,3,0,0,222,CAMP_020,0
E06518,C1815,P019,2023-10-25,4,0,0,25,CAMP_002,0
E06519,C1862,P019,2023-10-25,14,1,1,397,CAMP_016,0
E06520,C0567,P012,2023-10-25,13,3,0,267,CAMP_018,0
E06521,C1963,P023,2023-10-25,3,4,0,123,CAMP_006,0
E06522,C0996,P029,2023-10-25,13,0,0,547,CAMP_015,0
E06523,C1022,P027,2023-10-25,4,0,0,47,CAMP_012,0
E06524,C0110,P012,2023-10-25,8,0,0,34,CAMP_004,0
E06525,C0149,P009,2023-10-25,9,5,1,61,CAMP_012,0
E06526,C0406,P029,2023-10-25,7,0,0,100,CAMP_011,0
E06527,C1801,P027,2023-10-25,9,1,1,147,CAMP_009,0
E06528,C1698,P020,2023-10-25,14,4,1,218,CAMP_001,0
E06529,C0699,P004,2023-10-25,9,3,0,70,CAMP_018,0
E06530,C1017,P001,2023-10-25,7,0,0,120,CAMP_006,0
E06531,C1434,P016,2023-10-25,7,0,0,267,CAMP_012,0
E06532,C1153,P001,2023-10-26,8,0,0,144,CAMP_003,0
E06533,C1508,P013,2023-10-26,12,3,1,69,CAMP_001,0
E06534,C0108,P030,2023-10-26,10,5,0,198,CAMP_007,1
E06535,C0389,P003,2023-10-26,12,5,0,345,CAMP_018,1
E06536,C0425,P012,2023-10-26,12,5,1,36,CAMP_012,0
E06537,C0447,P029,2023-10-26,3,1,0,10,CAMP_020,0
E06538,C0918,P023,2023-10-26,8,0,0,95,CAMP_016,0
E06539,C1092,P029,2023-10-26,1,1,1,89,CAMP_020,0
E06540,C1968,P009,2023-10-26,13,0,0,581,CAMP_007,0
E06541,C1090,P004,2023-10-26,6,0,0,557,CAMP_017,0
E06542,C0656,P002,2023-10-26,2,1,0,473,CAMP_004,0
E06543,C2000,P022,2023-10-26,7,5,0,417,CAMP_010,1
E06544,C1589,P022,2023-10-26,13,0,0,410,CAMP_006,0
